did	duration_shape	duration_rate	gap_shape	gap_scale
did:plc:4222a4l634sjgnzpnlmox5al	0.708881256736531	0.00299133715773121	0.707861357880915	5142.52885562658
did:plc:422kpxravo7xk5swauh6ghia	0.712864464047107	0.00374717664726836	0.675631745373734	9521.20747960545
did:plc:426bqxljl3k2gnrrxwdwl4jf	0.530426512857855	0.00496335025624728	0.727541029422929	9908.43729837613
did:plc:427bk5k4zkg2zhanqbwoxust	0.592460628585971	0.00422890350164968	0.678293629147555	10125.2387304342
did:plc:42ag77bidc5w473oiszsgfib	0.718018246241426	0.00261278533951043	0.782540346141665	11007.5635656802
did:plc:42cs5ny2avedfyi7k4f6v56l	0.646484877129786	0.00426537937332429	0.67453200445581	6114.00567066267
did:plc:42exjetzjdd2d342ux75o2xy	0.626553977422247	0.00321718105240265	0.799841456759638	11061.947554017
did:plc:42fxkyh4pq7i3ovud4zfro6n	0.552611795765791	0.00315844318203331	0.570143714673381	4025.40769161969
did:plc:42hltxfyg477lbye5yfntjuw	0.706710024790409	0.00696160442282178	0.619520808334939	6142.7443543811
did:plc:42icwjuiosc4y6e3nuuzmnrl	0.787362533520316	0.00423238001455296	0.738610089201762	6899.79996355121
did:plc:42ja5zm6eqbxfr25f6nammap	1.38154558749797	0.00632141099189848	0.769743463835845	8828.47315751802
did:plc:42ma653jq55yka2of5c4p2mx	0.640064863463848	0.00611889545814428	0.667608185990206	7490.00456844879
did:plc:42oqjhwng5kfgxvc6byfqfva	0.746555966122691	0.00413772273723273	0.586236617780524	5127.17959339713
did:plc:42s7weyzzajkwvvu4voo4sq4	0.706293635429848	0.00249492297911004	0.714726261899724	11046.0481687847
did:plc:42tqwa4lkjbsbbayvwvkbufr	0.524286390842323	0.00499710123840253	0.677582985873706	7762.61949071635
did:plc:42u5d46o2qdrpbuci2wnfbgk	0.70121833749638	0.00248043913325895	0.656797134614537	2435.05979343189
did:plc:42usyeffkf63qct4ek6bwzab	0.537930759987021	0.00546486550479583	0.946258614060033	15950.2549909316
did:plc:42wiebnn4hyaqj4md7eqix3d	0.533548646247403	0.00244216964418711	0.919431280636266	11959.5612981946
did:plc:42z475hb6iuu4bi26mz7a4r4	0.711183477832786	0.00422964884348251	0.539520882461457	4133.63916509331
did:plc:435tlt7u3vdmsvq3otvx3mww	0.521477556467625	0.00553543639403044	0.630233574348329	6886.18495904473
did:plc:43ab2c4r5skpzau4yvlhci23	0.610657201101343	0.00438279454608751	0.633428023233851	3759.90591698404
did:plc:43acjcypafk5zrbwo56wdqmy	0.757288085185919	0.00262912911486276	0.422619763030291	4560.40077733575
did:plc:43bleaj4mfgorarbrrxlfxgx	0.777214091030527	0.00352320884676632	0.605497603364044	3238.38382300975
did:plc:43hgczg6t4tkpj3i6xesnpkq	0.736418319537316	0.0050235018176466	0.660334681899857	6804.04592350732
did:plc:43irgsg7wigl2fkyfwgt35g3	0.765256841938689	0.00341688950943287	0.578662867520663	3742.05574877115
did:plc:43o44kyqdeuxp5pienwdfnvm	0.508236970050031	0.00242723767015728	0.501582998008369	7923.66239660155
did:plc:43qtwhfji7asiypcmtxuapfs	0.541558364286295	0.00273155835450888	0.643398337898339	2626.62253933423
did:plc:43s667httcudvxj6wtzbm2cw	0.740683101289866	0.00374225274752037	0.509974581819943	8076.09668396099
did:plc:43u4rgm36mn67kjlc3wfxjf2	0.556281036572343	0.00393671054753625	0.64924562789634	3746.29843770492
did:plc:43wotzhquypgq5aq52y4rjaw	0.758068687258233	0.00309384008491544	0.636834456058019	10595.4245551316
did:plc:43znozqtsreqnheige7hknit	0.776688779471926	0.00397288292888124	0.596547454585394	4101.83461693032
did:plc:443lfn2fbh4pit7l6h3uujxt	0.747597492955354	0.00200343704125924	0.588799653355372	9461.19279859028
did:plc:444wtatwfsqoaup3hldlbgrm	1.31163446768681	0.00215323851388942	0.791527535282901	15172.445127566
did:plc:4466w3o3turvekpc3i5ef7ak	0.511356880381409	0.00449414700302286	0.685485717041709	12422.7245421567
did:plc:446z7wqdpbmgpompm7docynb	0.568041500837033	0.00485882882762783	0.626251187258983	8339.14510844787
did:plc:447i5hau74lh6q6wq2lsk3rm	0.723313626147302	0.00230232823173152	0.548744843664215	6506.76277565084
did:plc:447is66ws6r4b44c3vofsrqj	0.554119317790748	0.00446911158026045	0.635232779281784	4115.77635588546
did:plc:44adb3uj2hqlouawxarofvf2	0.760994815247388	0.00463038656781005	0.612583838753122	6551.48857818047
did:plc:44dbi25shlgjamr47nszth7j	0.696213659110945	0.00584219425703393	0.918156255042402	12966.2579131001
did:plc:44djipxyjpomq3zdkfphbx3g	0.565513722885178	0.00397239684326401	0.743904724336533	8806.83705781451
did:plc:44e7hfltockbfx24rjpn6fbq	0.492160038479771	0.00360474102984319	0.700605019290858	10669.4562928657
did:plc:44ebnesc3as2rc543hlssmli	0.708864561503519	0.0029600225150422	0.6278260301613	4470.17493857698
did:plc:44g575i4q7qzoj3wqjyfhrme	0.718623746323804	0.0062486674454765	0.912425130421313	15706.6635058501
did:plc:44gaonl7upjxnm5cs7gm7pmm	0.535899492608911	0.00358691919115237	0.560159845308931	6387.18476348326
did:plc:44gq7gta3yoy2uey5r672xwd	0.688427123607545	0.00371002352686254	0.507741247422986	8217.26608694609
did:plc:44id3u6iwertwywmpvy5u4fh	0.606391249647298	0.00610832669449747	0.657359476991211	7502.28106503841
did:plc:44ihbuuccf7pb575ucn2d47b	0.652645448167625	0.00296477497428135	0.696219409113346	4876.2624109317
did:plc:44j4vuykzn7y77v6houyxumj	0.719541495502149	0.0032289183127721	0.761859858704894	10469.9076124593
did:plc:44j55hveafbzoexl2ohn2z7s	0.756068726918523	0.00433699472272189	0.690633121411419	4603.56783945522
did:plc:44jecqqjzlw63y7vqoqrx7ln	0.610528017925375	0.0076620830076323	0.711086550925033	6603.87039709076
did:plc:44jkn5g6isbyqekf47dwzy2n	0.71672429462821	0.00535609923373369	0.67159027461871	4537.70373148204
did:plc:44kau6zgkc7caopk5x6br7ks	0.812488459491877	0.00396234443907458	0.647553173565952	4904.16958535435
did:plc:44kckpe25ogmx6uw2ntnxwnl	0.507643117965609	0.00224822546643528	0.521436581585555	10259.6129926293
did:plc:44kenbseoqap6bxg4q6o3hjx	0.741318343484732	0.00585297580362347	0.622726913282289	8545.49783786101
did:plc:44p6u67sw345ac66ygle7yx4	0.670706071378738	0.0033112214686709	0.566810820261997	4012.21009473754
did:plc:44qqtm37lrais6xurzzky4lo	0.615369936452234	0.00319655752401705	0.573372014276831	2874.19913856649
did:plc:44tddehxgfmyjcpy7cqc5fhd	0.775826273022278	0.00276083874156916	0.553105967414717	4982.61578727091
did:plc:44uc3mkfmwf3tmog5fpc7ygx	1.87903917002803	0.00275087256477186	0.680779944734975	12873.2783700394
did:plc:44uf7axu3qu32skmhnprjpv4	0.442732503888309	0.00217709161381095	0.532005240347255	8327.47741920929
did:plc:44uq6nuh6u4nnvena7th4ihd	0.758444338763887	0.00389679600276164	0.651281473789427	5068.64507257178
did:plc:44xfpln3sj3uznomxto7fd3j	0.724883553026874	0.00717008902004919	0.856446488548003	10969.6737867441
did:plc:44xkeduzjsxum2ktyf3yls6b	0.832637628985964	0.0028546439509155	0.629396997977033	2854.09977544414
did:plc:44zbsfq7pwzidacj2nyvjrjw	0.551113872789357	0.00278741008570972	0.614424278380767	5142.31057960631
did:plc:44zkcu3nnkodlpghcd24fjoa	0.74512697006392	0.00831421926609227	0.65042891255876	8724.35975296463
did:plc:44zvp6oucszjh3starewm5s5	0.56807302681079	0.00358918576141379	0.569408813705374	6921.26250009812
did:plc:44zybs7fpaqrecddpmibpk5i	0.67755847702859	0.00371197728069339	0.6191853359068	4089.11147864597
did:plc:453melfjdmm6fbubv5mvju3h	0.692555393029467	0.00398436580687049	0.665013583507476	4178.82513869436
did:plc:454rwzo77htveweozmfmpnfk	0.513168736752226	0.00286816823876868	0.652010222549692	10470.4326619544
did:plc:455zzwe5x4gpir4xigv5oti3	0.784146793762054	0.00548639400060718	0.711920473289846	5838.99913226909
did:plc:457tj5adtiqle5bkj7eydjho	0.715733905927098	0.00301135497961911	0.597134955898985	10637.0474927827
did:plc:45b4tcelvmb3gibdnntbtbi7	1.84964705332528	0.00762625680742919	0.63003131867743	5226.22814811122
did:plc:45elcckip3cmuspsbreqd2am	0.776441036341749	0.00230695736975895	0.674770672259393	10039.7320497952
did:plc:45gcc2jo76f7pd7qt5cfkezc	0.733146945977049	0.00435954441879259	0.471860206822053	5643.42398717809
did:plc:45gmtj5do4smaaihebtot5yk	0.55226982465112	0.00269834893696725	0.609316135689774	6365.41247734462
did:plc:45ia4yrcpwht5a55m7ox77jd	0.676715852968126	0.00371552864743216	0.615816764547559	3544.77534773941
did:plc:45jkkzp2kvgxvspcj5yssvdl	1.32439982142526	0.00831042488204738	0.910164169838143	9271.61352648395
did:plc:45maqrstnrv4qaemnf5odndt	0.713648453429583	0.0029483397937033	0.623741492042667	7805.45209329244
did:plc:45mtikuxwhjmbvnkyqmawqfx	0.458203856545286	0.00296081320966789	0.712697617010644	6070.40615132029
did:plc:45oq4yk7bg7y54sgrpl6k2qn	1.54319139537811	0.00325692112405889	0.781796042765877	17552.9005657189
did:plc:45qgcxca2wjhv4wexhdi623d	0.741871564617488	0.00283466942249441	0.596101105703836	5286.88921714591
did:plc:45qtbsom6efxhkzgvxmf3vx7	1.66215156405202	0.00786043533402613	0.575021414539014	4896.64545893369
did:plc:45vggcgniw5k5tqsvplf6xm6	1.54912719356756	0.0153056929056525	0.879894677069427	14054.8655527273
did:plc:45wqfrnpvgmt3wio2ih24sgn	0.52370143951748	0.00440483176542359	0.543294307829176	3238.141562643
did:plc:46442acqvp7g5hkukfrm3qdu	0.847588294160955	0.00289414704925782	0.634516068268084	3286.72393371786
did:plc:465yhqchv3gxozuqyq2turhs	0.680411479923467	0.00223410586249272	0.611431833352015	7552.95671475898
did:plc:466zv5tqjxm4lvycry3vqti4	0.558830998486642	0.00295134858795944	0.586856510385958	8085.77969965929
did:plc:46bkcwcvstrcb2jg6ecrcb5e	0.567389895384215	0.00599535402688559	0.727641139026188	4432.40917114586
did:plc:46c5aigy57jpigso46togscu	0.774941590034725	0.00301116804066532	0.798810884844626	7033.66762506383
did:plc:46ccwnxvauefxl7dxousw3vx	0.677585837188894	0.00347543548292595	0.561543868064196	5253.34319281223
did:plc:46cm72oilgbsqwahbyvxorot	0.763168810666797	0.0063215577578498	0.667965361595801	5424.43958213101
did:plc:46d4yclmfmgwggi5n3go3mnn	0.5954387058162	0.00410621590974978	0.676147814456065	8828.86839173872
did:plc:46dfmau7jc7nqbycxx6j5cqz	0.589853503794964	0.00656911889140673	0.683668992796574	8628.89951394649
did:plc:46e3r3fp37dl3alwheajaez7	0.667266315067376	0.00508466586479945	0.627859828716443	5668.91226706479
did:plc:46ehzxmhgm33vedaxivcj6iv	0.678037114467748	0.00519733939818407	0.623815986790454	7523.82731606518
did:plc:46f6f3njdazj4pf2snze3in5	0.577829347552914	0.00359940314526359	0.650379786394861	3894.05037334163
did:plc:46fmzethizyqzv5ri5o2jxm7	1.32664049994528	0.00587046095282013	0.851663829353358	12106.9374892127
did:plc:46hzruupfdf3f34elrtmvlpq	0.72857580323896	0.00549905147020286	0.7510722599122	10481.107058762
did:plc:46jikphwf5c7cahbtj7swmx7	1.30933821854902	0.00393350693492651	0.586832501346778	6546.12385827961
did:plc:46kbd5cnoefjb2f66dynmp62	0.472079808467889	0.00397999061988725	0.555425305991869	5003.34521836689
did:plc:46m3p2lzkcmjesiuxhxrfhs6	0.573163632766259	0.00270881397932768	0.783425282074946	8515.36498795499
did:plc:46nkayl2mh6hdu6fc4izqzq3	0.730755284742952	0.0037588253820054	0.642105994981886	9854.15809939981
did:plc:46p4pagbi7czafvfkwll7ydh	0.726422865425196	0.00413948256246431	0.898427219111851	9181.73406669822
did:plc:46phadtqjpz5svkrew4jfb56	0.733816459803061	0.00272207007257518	0.526282031192333	6503.37059224708
did:plc:46pojupdixny555bqpmjggjt	0.557867683693615	0.00318437709959322	0.766923615633909	6403.37903572142
did:plc:46qpscbfowqw4jngrfo54x3o	0.715829841441028	0.00304501136925212	0.864470344189003	15254.6354176758
did:plc:46rs7figfebx4levjjmvieyo	0.741551832587949	0.00211644815819974	0.539950821919598	8804.26722113091
did:plc:46s5kasykjre475h7ibxktze	0.653146768387864	0.00371258728574522	0.610427513230552	3144.16450201588
did:plc:46volosaczaoxj7ry3fnc2gq	0.69577969162712	0.00309004940342943	0.789188958110089	9227.36669742972
did:plc:46wjqnozxj4vdw25frcza5xt	0.674700697233658	0.00326615168084373	0.618277409726046	3559.51807389996
did:plc:46wlq53gluwwy5qhtqw6nbpw	0.665590209528516	0.00448788528384251	0.635453438409852	7331.50097398942
did:plc:46x6lhstttsqsckglrz52aqn	0.748051767198121	0.0046505508357825	0.642634225441606	3637.91182236834
did:plc:46xmhy7rhluklmb67lubqvny	3.08432202354044	0.00357099029988717	0.915881201672715	15084.4532542693
did:plc:474b7a3k34ojoq3c5dvg5dhk	0.695959209865242	0.00207817282086524	0.638811144484561	12023.2691545166
did:plc:474grpk6vsmy4tfi4fjhnvix	0.45620615863526	0.00282540636542619	0.579166547587693	7945.56446944021
did:plc:474gvp7zrmy5zgincple65ca	0.622764107796374	0.00649597051721813	0.661823466194914	7573.75623091507
did:plc:475s23ad5rtxy4otlitlg6km	0.791934774702162	0.00201423921757619	0.514884200433965	5203.79891984516
did:plc:47ay2jucymwqwyiak6fqafje	0.662804545934364	0.00254477493667083	0.578373427300145	7587.83787592328
did:plc:47btc23g3a4imkbivdwmrmpg	0.665601376662823	0.00375638986368335	0.641205964480971	8980.93960729727
did:plc:47f7g23j6tqxmgbqfqtbgtp4	0.599908376287386	0.00290854770587638	0.656615292798329	11293.3402404204
did:plc:47fn74didpuzvzzqkdeotlzg	0.690206747234852	0.00235048401021298	0.51906236477868	4605.47378624729
did:plc:47gq6cqmlajvve5tgcp7ym3i	0.505530040332068	0.00316082595453005	0.63614075381349	9338.3497918833
did:plc:47jl7agvxsd2aglxcisxyhgv	0.650967535206801	0.0023881655565988	0.547687987373416	5027.36560813766
did:plc:47k4vmrxmiwed6xvnhtpltre	0.681729082777172	0.00481064527533157	0.667135164831893	5466.60361768547
did:plc:47lmhmblviqkxtvmqqk465ux	0.683783428885583	0.00234429151602915	0.628520917696052	1812.28344642688
did:plc:47nvul2j7ilmh7hr4m6cz7cm	0.598573177313173	0.00505463555989395	0.594958365032769	5917.36437214933
did:plc:47orlwgtm6khem2ml4iwiy6e	0.789497689069652	0.00533380121309683	0.674127017962557	4611.09158526218
did:plc:47pjm7rmss7dzb3xqpaztq42	0.698226992984856	0.0046872378713418	0.586031633458702	3157.74418205594
did:plc:47r4qifv5fvhsboxm6s4q6gs	0.709158188030848	0.00633699625492091	0.65171369440736	8414.08870085405
did:plc:47rjq3yy5qf2b5tkfr5ihjja	0.68331817991673	0.00900690965825142	0.805624821799234	7878.05799084092
did:plc:47rvm3l6uwkv3umsmxwspa25	0.813694227867307	0.00300314312745319	0.650414613111584	5337.3919533698
did:plc:47slpqvlrjlwgkzmfyghgwpl	0.734632955419135	0.00472899287233532	0.543134457150062	7883.62026067333
did:plc:47teflib3gl4mgs4bm4fc5k4	0.672464092125911	0.00735201544746145	0.66003788730511	5537.41917554364
did:plc:47vimvws6a4ztyovict6h7ju	0.73969573512734	0.00330613837020553	0.57990272290174	3461.03415778246
did:plc:47yc7spxddw6rqx3mudpsqr4	0.75654836688664	0.00228328161278843	0.746997058418397	3676.89144035352
did:plc:4a3azfvqloigzsmam4wdurjt	0.714621214898049	0.00226327261436458	0.627351186913572	3760.01042972108
did:plc:4a4xwbnbz2k4ewlnfvedq66b	0.642959660965294	0.00206125079800957	0.524293568867424	2542.59243304883
did:plc:4a66rxsovx4qe6b6yslaf6zg	0.576104060356781	0.00387261346506107	0.663912375456058	4621.25397894821
did:plc:4a6zhghcqcwxyy2wdkwfrewd	0.557629832677697	0.00254014753896025	0.826732822545821	5357.44188725888
did:plc:4a77bgi4bgvip2s557essret	0.551286881810966	0.00308799405768726	0.60857018028446	7885.67248888408
did:plc:4aavmsjlhzfraxbs5whcrjle	0.626786794627118	0.00443641571987007	0.781764513777232	9034.81578298742
did:plc:4acquanhnwp773fvgypad3fm	0.752225502999092	0.00263328369373523	0.584113206671456	4677.61108645867
did:plc:4adduw7c4s4id2b3jx3zxmkj	0.633197282490751	0.00285721804783973	0.884256868938789	10197.611901981
did:plc:4adr3qozdu6mtb33rgm65u3c	0.470122663439476	0.00350397884003495	0.654780891337449	13092.6204504015
did:plc:4af4oh7anwn5oz5xoopkudkm	0.684492929977285	0.00231665397230553	0.496243994926799	5922.05477656327
did:plc:4ahccxbfexu7yhc5zsnxblny	0.637360217965179	0.00277046992361349	0.497894975830574	5660.81365433543
did:plc:4aid5g5qil7nt5nfsv22pjzb	0.593218638313527	0.00284195924561618	0.577551342234924	8226.90531121096
did:plc:4ap35rus77cg3lzju2v43jxn	0.635630513003931	0.00339520002518704	0.613611560568486	5063.11326107063
did:plc:4ar3sssoz2qxdnnxzqojekem	0.632535874773132	0.00300823834797203	0.513646381802677	9049.00682117169
did:plc:4arif57ni4eiabf3g75j2i7f	0.499954253173087	0.00280879048831506	0.525602636638872	4921.61119857628
did:plc:4asof5d5tvinbvoqt6yd25ew	0.578601663625964	0.00463116782785968	0.618459601488846	6392.5284078653
did:plc:4atcinm7sarnzsm5uknjwy2j	0.683729183259585	0.00312780586948489	0.579387919322115	7841.1087219139
did:plc:4atlolmrjqo3b242cbasrlus	0.52229931823634	0.00340168703516981	0.587940795095213	7562.35865812371
did:plc:4avdrdbzdde3lzeg4wtl647s	0.75718591297209	0.00243103954080429	0.599620470821179	3313.97086679005
did:plc:4axjrogabkmmqt7mgkza5b5h	1.63890341777344	0.003647403270182	0.485279129605252	6804.01341937068
did:plc:4aymaradv6gy4gmgfm4dgynq	0.579645050387607	0.00432045960847745	0.648404436169311	8780.75702547504
did:plc:4az5k5cektggpb4txyruwtuq	0.72998880804244	0.00535579825054759	0.717510718441227	6087.7349177355
did:plc:4b25q53qifqhz6ytinuux5w2	0.522908156602211	0.00275880471811517	0.605314676776787	3793.77381106776
did:plc:4b3ax3uufbolfedv4h4sgly7	0.531844794251841	0.00413376247061001	0.624136159010391	4862.36859211024
did:plc:4b5ixdob2t3of4uaydie2kge	0.741943353907263	0.00329221834737286	0.646245408443448	8553.60830250646
did:plc:4b5nb553muo4wpdbhrzp3nb6	0.441346216983801	0.00234221099472812	0.691637112201028	2771.77290304262
did:plc:4b6odysmqp7v5lkxkmifnakf	0.538763212843853	0.00597272041873583	0.73074200148561	6297.11273637691
did:plc:4b74hzs23xrck4hz6wtaoasg	0.705566288083235	0.0037888549010503	0.644277728987278	3704.11694130759
did:plc:4baa5zwdsvphrrsqvoxlhqjx	0.770847104037763	0.00452066159988765	0.675254564723089	3801.03434686562
did:plc:4bb6y7lelataozha32btss6m	0.740581424000866	0.00351817577778135	0.659356458519333	4816.56436681749
did:plc:4bbv2q6gopbglnl4nvga7t4s	0.543490554825714	0.00311758926816471	0.436418508298786	7561.8857798091
did:plc:4bcplpfl6d6zonwcdzzhfxba	0.548223357144723	0.00415531861809592	0.667549870566086	5840.16029262885
did:plc:4becuyr33ff2hk4n7k422m5h	0.626617021295044	0.00577601529513802	0.795783731155241	7886.38743774392
did:plc:4bf4delrwkuumyhtoviv2zo7	0.553484118899034	0.00484651080046353	0.508814861017526	7446.82684037357
did:plc:4bfwbgl2lwesndbnhdsi72el	0.773267035373626	0.00395760026464312	0.62855363668562	4573.81588701818
did:plc:4bhcznwlq4gafuzsfb75jz37	0.656178918538066	0.00582872344466952	0.710287694566662	9189.18992738575
did:plc:4bhipqa4fnhuvndc4bin6xwq	0.791031546114894	0.00709979725214982	0.657167985112386	4054.01664444869
did:plc:4bhzdyrlofzgrp7ntcr6vbb4	0.505654264269807	0.00292330925951277	0.589081768818776	3862.16015920748
did:plc:4bipcruirkuoyf6misyyqsa5	0.745832901252379	0.00418143808390822	0.69399833974189	3218.60876900937
did:plc:4bisaptxuobnn2jcroxwskyo	0.532997362597054	0.00270548179474443	0.572892110015843	6982.07504766882
did:plc:4bit5u3x7zt5kagcfmhw7quh	0.490405736017921	0.00450065175613477	0.512737419226952	7947.76376353681
did:plc:4bmokfsibjfw4ur6np2abck7	0.784906216951411	0.00489351735566391	0.63183574517982	3695.95625845095
did:plc:4bnkfqn6kgs5ldyzjjduyqwz	0.767193987593669	0.00273994988733953	0.540982157092466	4112.48469552293
did:plc:4bqddfvf3l6gtajrtz7yvlg3	1.40991539634642	0.0047205570360527	0.523209336332151	5454.75444677616
did:plc:4bqhxu7gcjsyt3dtcnejiuuy	0.751888255955185	0.00420215725003792	0.600494475305877	10295.1340600199
did:plc:4burpadnat6yyfu6djxv3l66	0.543536783033372	0.004871286477158	0.689944559446652	6765.83229817969
did:plc:4bvswiin7zfzlvu3235qzkle	0.725762376839943	0.00643895191348658	0.77319194364076	9006.94655034443
did:plc:4bytee77bbzz5aoluoiipfv3	0.698347360718176	0.00507506561646568	0.562367636964866	3948.98048811815
did:plc:4c26a5ybgrmqod47li7tstox	0.805287517002238	0.00394959240467096	0.601190884366715	4870.80386706826
did:plc:4c4wfent5bqqwadg4kn4csyg	0.605673111082667	0.00231318670077808	0.625307088427018	2257.6419087111
did:plc:4c6chvt3zqu3ort4o35esoql	0.635061148515767	0.00401170311770495	0.729969166171966	7631.75389544132
did:plc:4c7hkx4abmpglvuhuz6u46xj	0.502978058802558	0.00329249189661521	0.736441651356812	8274.69596924465
did:plc:4ce2o5muj22dc6i5ezxvo2lb	1.22290625037326	0.00394810050546102	0.654312161711597	4627.89887397017
did:plc:4cg45u4v5ryy55hakbl5rrsp	0.624691490049697	0.00302554568096481	0.710014831276297	6364.68470162774
did:plc:4ci4vl3ea2w4onyrndbc3go3	0.75996268701975	0.006733988226298	0.733238606703291	4711.53933423473
did:plc:4cijhcblhkgowchtowbuq2ps	0.704833598767944	0.0046961537587424	0.486141529965425	5095.0750636641
did:plc:4cldaklx45ktg5pxg6zhgtet	0.829865656045765	0.00337757379970445	0.657415778071177	2475.68204066812
did:plc:4clwokmbtzp32dmx7wdyn4qh	0.704203394676045	0.0041260989722785	0.54609665359605	4851.22628467949
did:plc:4cqyziqwunsps47jjkjkxluc	0.53465403857004	0.00315350154171902	0.768267761079437	8420.09596566684
did:plc:4cr535zbl4pb2kaw3ys2xxmb	0.686334927568014	0.00256730627250201	0.743286499050474	11308.6396319117
did:plc:4cs2eyooi7jg4d5tlc5krptb	0.7492038559512	0.00499443442457942	0.706296100716036	5843.0363358158
did:plc:4csjlui3cmbv3a2xcca6yezv	0.654174416700407	0.00235441829550795	0.565638548682606	2300.58023845334
did:plc:4cttgvacr35mid73w7omhdgr	0.724411327684625	0.00355692862785505	0.613416817394321	2890.56856496305
did:plc:4cujy6q3atr3hbcdmchxhhw2	0.457797610956099	0.004239115285979	0.566576062551731	4622.83657821515
did:plc:4cvnj447bed4qtdd5h2pirxr	0.646382176384047	0.00203468535679824	0.612381451485093	2860.75599224507
did:plc:4cvqgn2bytfmxbx5lkm7xvmh	0.477518977103481	0.00306349830984583	0.577339837841469	4439.77037778329
did:plc:4cxfjbghe7f5yvduw4yganos	0.63356372480205	0.00258093921152283	0.538264746531598	5911.53863522868
did:plc:4cxwqnx5hlhpa5fgnvukh3hf	0.78699470869388	0.00313920031556731	0.631334045334489	8915.49076728239
did:plc:4d26wi4psaxcb2v7bcogqktk	0.616755286978556	0.00517015067074617	0.752843503017444	8551.71462779702
did:plc:4d3q6onbv5ezxhezrfbtfk7b	0.703752875455397	0.00235407851050772	0.639109997485491	5446.31063454475
did:plc:4d4pmxgl3g6ienlxjxkvc6l3	0.53108473421164	0.00306843816158704	0.642127071994424	3753.18897310722
did:plc:4daivp4sg5wxfxwlg3s6nnmd	0.707346374080581	0.00516796915787148	0.634065453386463	5435.97097813541
did:plc:4dfctfofcg4nh7lidc4sjm2c	0.654824848731618	0.00368468402048412	0.731903796818103	6571.14781759063
did:plc:4dilsvitbwelcdpjkojgtqax	0.629436319396534	0.00393956996534631	0.737815156116001	7057.65976767735
did:plc:4diymu52sqsy377t3hcp22tu	0.601585417740232	0.00334712960067069	0.620723969621699	7641.18416104606
did:plc:4dlnqaudv7t2lieqj7cvvs6v	0.573006043976824	0.00526736437805402	0.681659547061158	6842.8092028274
did:plc:4dnap3oqmqr53qo7voadq3tr	0.722824856356753	0.00294508314411076	0.604285670720246	5821.5820492732
did:plc:4dndiag2qxan34qc6ognot3m	0.77794986168072	0.00254575391900374	0.589156118562636	6712.10319781006
did:plc:4dne2tpxwbje7fhuchkht46z	0.600362683870077	0.00540816641318614	0.56975064803328	5859.76370590175
did:plc:4dom5jcce6k244fsd33o5xoq	0.590788665469504	0.0067344905329624	0.525264380873898	7237.3044109714
did:plc:4dp4culto5csbqs5m6ge22fw	0.698456580631432	0.00320513024765935	0.637529664019444	2308.47224595501
did:plc:4dq2oun56m3ntx2rkavecg6k	0.713754903122907	0.00512414656264882	0.586879130125176	5893.18844506576
did:plc:4dqfvpnqpbmnsjt7olbxpvhr	1.0505651414694	0.00205888917256188	0.589632498068502	3293.87085348292
did:plc:4dqswits7ig7myyexyblbygi	0.757457874770377	0.00299930422662104	0.605794305256048	7527.55476465273
did:plc:4dqtf5tc5t6ajzbf5uaee2hj	0.682691187002623	0.00399979352541373	0.614978775923397	3341.99789736966
did:plc:4drxoykec7bebhb5kdzsmimh	0.693160338554709	0.0032017550142794	0.612797213872562	9976.27767093453
did:plc:4dwu3gfnodrwzymzsidvkloc	0.664351338934112	0.00581824141904215	0.681960524175515	5809.23860663185
did:plc:4dwveytu72pe5steddw7ifgf	0.629164796959809	0.00387290372161279	0.596708443166806	3265.28097495033
did:plc:4dyaafaoql3d7jme7u2alue4	0.8020748992871	0.00468168438936488	0.659144013750812	3356.42821938233
did:plc:4dytrg7wdovmrgnqjyxygtua	0.679742925483092	0.00593864451778542	0.845790022747501	9006.00736593475
did:plc:4e2bh3iy6fexjjofpaun5afq	0.750512215149031	0.00247457274935455	0.742018120768072	13339.1122743161
did:plc:4e2onus4rmt5gvzv37uielok	0.652879449342551	0.0026364049849452	0.603964061690976	3065.26811279642
did:plc:4e55p5yyl3iauhovpnla6wfe	0.612526024568811	0.00404810195612378	0.621035417723747	2610.82267370329
did:plc:4eakyy3ynl5biqr4u7gwukg7	0.795809219359635	0.00295357320843148	0.641428639229678	5076.52963028098
did:plc:4ebkvamn5bbdcr7bssqc4yzr	0.739716251222974	0.00640448767559436	0.721772427882311	10437.4667484355
did:plc:4egensgrsj3twkjbtshqd6x3	0.784099550803573	0.004528659873392	0.567361374766653	4369.6172542269
did:plc:4ekwquhbwsx74jdwpy6ave6n	0.487038533099609	0.00293511793248093	0.626347844039987	2566.00424548438
did:plc:4ep5z4kktoab27nslxqu4i5a	0.645518329261667	0.00322244400022581	0.581895186459514	5177.94931251845
did:plc:4eroasn7jberybmbsx3nyus4	0.612530027581899	0.00247045042341619	0.557570306813667	6053.65700631127
did:plc:4ex5enlpi3q656e4eno4gxf4	0.669486332219047	0.00861957630086199	0.723935051531456	7760.38147137644
did:plc:4exdf46y3dnzevz3rnizmvcm	0.704248952846188	0.00505329708959294	0.684629313222427	4244.24241856959
did:plc:4eyn6d7v663npj77uqkemxyz	0.619051246984821	0.00202016034494219	0.605047319661862	12631.3907898927
did:plc:4f5yx2imav5isvrpfgeuezf7	2.03859205423422	0.0113551774725827	0.510108576702991	5406.18720037647
did:plc:4f6mx6tcavphufcypdyxkvuw	0.63674698572213	0.00243608521729047	0.514539634866071	5937.61108667124
