did	shape	scale
did:plc:2fugenqagjxuiuxhmdarnvbf	0.794994360086873	11165.7228072735
did:plc:2fvckngq34kivqe5hz5vliin	0.746082364687475	12200.5888531806
did:plc:2fw2pukmdwxmlb7e6pth6hw7	0.715537138537755	10586.8990223861
did:plc:2fx5gkga55otb4fb4nayo3db	0.706228098924423	5055.64545099573
did:plc:2fxmtd2k4rkh6tfnevowpnjk	0.534871792194919	5644.81749133219
did:plc:2fxwtgcuzb7nogelbydnahxr	0.618055971172031	10683.7764242326
did:plc:2fycbiawuvvrtaitve3bpgnv	0.627592386949181	6445.25270319716
did:plc:2fz3qxao7geyxzayfmesun3c	0.623273408653915	10567.209512822
did:plc:2fz4y2hg4o6cahkd2hk734hp	0.73940942639336	7753.98059477724
did:plc:2g2f7ymyevyiceek72uv6yjr	0.699263705316112	12593.9265687153
did:plc:2g2gxzxkz57jlg5sso6kyzaa	0.6268467685686	9907.24820509944
did:plc:2g43tblxn6uwjddwxkv774lx	0.5808944283674	2790.30476732885
did:plc:2g4claishohwcpwxcwyz5pmy	0.444248585486812	8065.84911708541
did:plc:2g5umyxxofmoiwjvsbnatnfj	0.619268290599815	2119.6247368897
did:plc:2g7hle66ivy4jtd2p2dqrbol	0.600901777749237	7751.05949742268
did:plc:2gb4q4wu6xjtr3omjjhs4dui	0.84328664394852	7459.46329054133
did:plc:2ge7ohfxhrfrj2aoyz2vpbox	0.637453221478295	7137.79322244349
did:plc:2geg5ts7zowg6xt4ajx2u723	0.507555012084147	6850.96603556986
did:plc:2gf2bt7zjyhwr4wozb3b2soa	0.66160913742113	7715.09616783931
did:plc:2gf7bb34gg4hljms46a23zgh	0.546750489325592	3138.48030360478
did:plc:2gh5ho5cp6if6ku6qi5cczyd	0.736253999489691	12226.7315199369
did:plc:2gkaahgxqvlqw6hvcotgzk7h	0.842645098404174	8708.26238932604
did:plc:2gmzaweezkv6tphsjk5bm3aa	0.553319843072099	10077.1343394329
did:plc:2gnkm4zhtjfx3v3vmgmz4q7w	0.530935186158394	9827.17941444949
did:plc:2gola346ybkrm5r7hhggwyn2	0.854574720679443	10035.5852041801
did:plc:2gpijmyhiw2hvpbavtsphgvm	0.672761850917141	7221.16266892016
did:plc:2gpmvok5q3pftfl7m3jqi24n	0.441572224830968	6109.26616155752
did:plc:2grmstpvs3tat3zg747rymxb	0.749183798680788	6991.21475123679
did:plc:2gxmmpxalnh7zwqxci7mlon6	0.580904420966738	9026.55433912445
did:plc:2h5i7entsiuo3i23bwfp3vuy	0.548600000924654	10987.3053307382
did:plc:2hbhlplo7iujo6kwn7yozp25	0.509561729531421	4244.48734136314
did:plc:2hf2fse6gnfy2vxmjkqwdywl	0.794564188691015	14605.1805614366
did:plc:2hf4qmz2vryrtww4msy5vstc	0.405268261746054	4469.2975314729
did:plc:2hh7caubn3xtagylpttgk65d	0.412349043936574	3816.80559311009
did:plc:2hhdbrsamdnzgb5iek2skfgt	1.4105661075087	18230.5406840061
did:plc:2hhu6ep2j34nopa7dzir7h5x	0.778335533958801	11195.4186989706
did:plc:2hhw6e7sw7m6jh57aat4ci3f	0.806483811903698	11186.3213751147
did:plc:2hljbjqlnidv44wkzehm4bxd	0.612852224122344	4058.24424435432
did:plc:2hlxp7zmtatnk2znt6v7wuvy	0.512605822762671	8149.02539836194
did:plc:2hnpt3tr63qi7zivf3lfsdmo	0.59595459071709	4560.0778554033
did:plc:2ho7jhe6opdnsptcxjmrwca2	0.938939748345689	826.696822934406
did:plc:2hpebougriuvkgsl3mdqcib4	0.579381390973825	7331.00581881064
did:plc:2htezmvx3zmativ4itrqxozn	0.52888286782106	9120.57647550773
did:plc:2huedsnpzowdb52emneo2ndm	0.802802301229722	10092.461003406
did:plc:2hvesnlkg3wep7nosraeusci	0.572631905057181	3913.89550752522
did:plc:2hvytgegce7cjz25hor6ixsi	0.661839179381265	7853.31265630888
did:plc:2hy6la24doll44dvpcnwkhsc	0.681587162804616	8462.64016351819
did:plc:2hzftjgg3hvozhrjdxfzpnuh	0.86788409311794	16022.5163033396
did:plc:2i5hii6fpsxeyzwz5sxqodyp	0.684116265784224	5610.97718433701
did:plc:2i65pqr5dmllvcpz3ttpbdvd	0.585854037701104	4350.30799735306
did:plc:2i6d2n5b532l52ehew2q3wmb	0.804095778989561	12027.3360683564
did:plc:2i6rvgsqch65kpubkvkasaaz	0.607987567555038	3959.10260044874
did:plc:2ibwriqvcc6zyg3mkqgvyxhc	0.778939237645737	7971.16832320697
did:plc:2ict6rjyjbvjrkrxos7xoxjl	0.668450094353031	6511.84192205942
did:plc:2icxgmv3gcxdgic7b3ucyfee	0.532853098973916	2384.00021041224
did:plc:2idk6uvm26gpbou42tk5dwtb	429.735145963371	6906.28442978573
did:plc:2igf2xd6ehd4m2biivkrzf2w	0.774741079304739	4202.45695810236
did:plc:2ihnu45ikmtkyc5wbbitko7s	15157.1209630932	10496.9315823853
did:plc:2ij5zoiff42z75msw6jama7q	0.576753238355271	4558.01346965466
did:plc:2ikeqaytwsggii2vzjlcf6lj	0.603129167763659	7276.08844610619
did:plc:2ikqtewfdskosouatjsvqzpv	0.641771806165437	6473.7650199491
did:plc:2ioe6qoxrpxva6w3ciwwmell	0.678517277420533	8461.01791523243
did:plc:2ipmji2nxw62ori6fqymyztc	0.578969004937521	4014.60408754329
did:plc:2ipnvekehxkqy6srzhvhgo2h	0.711300399412479	10194.3317415094
did:plc:2isa6gahgntaxsfsa6r7zcja	0.63741365949929	4206.66960669397
did:plc:2ivjz5dmp7r3qb4rdlinjbba	0.532725372942098	6009.89470672049
did:plc:2izhl4sdnrmkhcc5hsgsvabv	0.586771355031337	4207.42050914991
did:plc:2izmdo2oorprdw7sxnx2cflo	0.629414107375558	8869.33901650162
did:plc:2j3uufxhvdi3mxjz6ftsayxn	0.616353146821547	11102.7799517447
did:plc:2jb3622iamtusfophkm775ln	0.640241401658686	5641.17883157261
did:plc:2jh3muhajk7zydchrbdpxwgp	0.783758737308648	13603.0591815292
did:plc:2jhis5mztfzoe4zot623tp4l	1.0747218624677	15016.3842425815
did:plc:2jn6yulemzcni26pvhdcdfmp	0.534980727985032	11734.110079726
did:plc:2jpnj466zl2fzd3raq4hw6ji	0.717457348737225	5105.53166481791
did:plc:2js7unamf76m7hm2s3fpwh2h	0.541121877029822	5058.79111506714
did:plc:2jtya2svlwcpos5drug4lsvx	0.50665625933502	3651.06554022896
did:plc:2jurq6ctopobxg4kf7zvonuf	0.449386588322939	7311.90618871513
did:plc:2jwmwpma5fpdvwo26fwgoxb6	0.624063699595801	7365.67438440955
did:plc:2jzaqcuwae7wbzo7w4z2z356	0.688152779484446	4927.53095687346
did:plc:2k4kw5b3ptkyfwwclhdvuu6a	0.783852068907604	4032.27123481281
did:plc:2k6u57dpvazogxfl5k374nvh	0.641347324830301	10010.3796941302
did:plc:2kbzz3g2cbk3xurjmnv6v3mf	0.623814550501739	4044.89991649051
did:plc:2kdqujnyvxecqmvxr4j2lngl	0.796792919329199	12979.6079687022
did:plc:2kdzd3oiopolrwkgwu6okxnd	0.534166789169374	8177.15561987028
did:plc:2kgt4d5t4xqqdi7r7iimvm7b	0.640073897312897	6050.49350051031
did:plc:2kgua6egj4rwce2t7bive6ld	0.557951384025834	4839.82929084953
did:plc:2kihzkiun3j4ixnaxmupxali	0.720689642643243	13816.69105906
did:plc:2kiq7idsra6afnjdtrigtlm4	0.598887847834189	3554.06375927385
did:plc:2kkdlqtczx652torw7zi5cgl	0.555001156187146	6977.10893857029
did:plc:2kmnywmitqtc36woi4sat7um	0.471941538156847	8173.09395215396
did:plc:2kr74uicd4eqeworv75zoona	0.502265909415868	10747.7086754059
did:plc:2krpol23fjycfw766d5uob35	0.695656006893751	4631.90718590386
did:plc:2kspzqfwyhol3ruokllcyr4w	0.513774725026838	6284.52641602412
did:plc:2kxlfdmnga6hei2gidt2uluv	0.627119322963109	4308.69541609467
did:plc:2kxyfkreo7vek2zxpdsb3nmn	0.661134454134494	9227.76655580756
did:plc:2kykqg4lanphztwgp3gvuaum	0.854894215589267	12294.1351413965
