did	xi	sigma	mu
did:plc:2n7ykpcaipiyyk6kbqfsx4ht	0.253306751308792	196.466513929751	0.0
did:plc:2niam6l3ne32crenevafqmph	0.5946024529298445	69.91733844603961	0.0
did:plc:2nihw4qce5tb4fwltf6apgmg	0.273501501104723	707.561405293569	0.0
did:plc:2nimhjymjz7zcwdi5r6rhi54	2.22785892446266	2.22785892446266	1.0
did:plc:2nkakzg65ipbbiqzyulgvkoq	0.321868998090831	92.8783321887449	0.0
did:plc:2nmbbb427fmcrz32wgzd5aui	0.32772554737773163	364.6651223523331	0.0
did:plc:2nxdiuvxtzt7nkqlmoqh6clq	-0.288448496839723	426.108729292967	0.0
did:plc:2nxp2fi6huvukvz7qtu2cdai	-0.136864423406844	1059.03201073163	0.0
did:plc:2o2j5p7zjadyx6bvgtxpqdvi	2.6968994519440534	2.6968994519440534	1.0
did:plc:2ocomzjp7wsrq5cpn5rmswps	-0.123038544834629	835.991567925783	0.0
did:plc:2ofgyjvvykdcelzy52xt4pks	3.1876908217592788	3.1876908217592788	1.0
did:plc:2olahvc3kvo4ayhilce6w23d	2.6444184934812136	5.288836986962427	2.0
did:plc:2ongdojneryazei4ybqoyvqv	-0.274151620365609	409.905188986104	0.0
did:plc:2oqsj6fzichmlfdaytbleyiv	1.2971412712313328	1.2971412712313328	1.0
did:plc:2osrvx6kjuu7hnp2lyz3dgxf	3.2738304101418576	3.2738304101418576	1.0
did:plc:2otejz54xcx5es6hskvuv34u	0.242793454902445	710.012265499294	0.0
did:plc:2p22nhcoyi56w7vmtbdf5bol	-0.3090164425517	143.891930866357	0.0
did:plc:2p2mhxoxrm26o3y6jnegvb6e	-0.311097781138092	200.011759089322	0.0
did:plc:2p5nbmyjgdt3p6y3khtj5qdg	2.9705807023804427	2.9705807023804427	1.0
did:plc:2p5o5supd4wr5p4v6qpsmuhg	3.1930199342891954	3.1930199342891954	1.0
did:plc:2pf3pg3il5rx5esrqejdmwck	-0.19405288084177	616.07222021486	0.0
did:plc:2pfl4ydk7itvk6iwbayfgquy	2.017434195437179	2.017434195437179	1.0
did:plc:2pnbimdszewlmysurctod7xs	-0.268008053323345	487.059022368552	0.0
did:plc:2pptk5dsvn5x6mie2oadlsu6	-1.26565275286896	379.695825860688	0.0
did:plc:2pqheitu62jnwjnuxbbh66pq	-0.0603773896364037	816.702915148336	0.0
did:plc:2pqyad74a76lzgpbrachdyu6	0.0002300272340450375	0.0002300272340450375	1.0
did:plc:2prqgjbna5myxdwv7xckunmn	3.4104223044547153	3.4104223044547153	1.0
did:plc:2psan2wbmwpq2cndv35czicr	-0.343397760437167	233.60898957592	0.0
did:plc:2pue2gtnibsyku2amyiskydk	-0.0856995505457348	827.776595448366	0.0
did:plc:2pxbmm6wqqxkn5crksc5drh5	2.960367300617363	2.960367300617363	1.0
