did	meanlog	sdlog
did:plc:2uz2mvi6bu44ppacglcqiokg	7.74049511620132	2.29753614355672
did:plc:2uzcipd7euj7ebll3vgvb6da	8.3568625661224	0.407976875756865
did:plc:2v2fa4i42pyc75i6trtdtshu	6.60257036427039	1.84167091615621
did:plc:2v3gggghca3gm2sk2otvccmm	8.06012196859492	2.1156321175107
did:plc:2v6wpg7f7qo2nmrtrzsxyiax	6.93326995498204	2.29620026091472
did:plc:2v7orsdzbaefnglnf5l2oalm	8.64441456702551	0.960968924331412
did:plc:2vby2s5pygwo673fj3rnt4j5	7.30588348723635	2.14719941712632
did:plc:2vd3trnb44af7waeq22kzcsv	6.71387538965317	1.68018619957387
did:plc:2veej7dyvpeeczrhtxdrxo4h	7.17950284271668	1.89213777004409
did:plc:2vkhgjar4ifsclezp2nkwnid	7.0474553557172	1.32495281922716
did:plc:2vlgzpq5xlzbdpewtvc3bg3b	6.95818280819584	2.48734036256382
did:plc:2vmlfhmtann2q34533vq36yf	7.06108980259018	2.35247926283206
did:plc:2voxu74oyu5gtm2xpoa6tyje	7.43247696349053	1.94729192977614
did:plc:2vr4zbnnmk5vm6pxif34dut7	7.88265240951249	2.10822658593375
did:plc:2vum2juf24qeaqe4jybw2xp7	7.52239844017422	2.23388861606598
did:plc:2we4yfi34vzddwdi7fxalzwz	8.46866377237972	1.28589481257096
did:plc:2wf37x2xp6krfixdh2kji7ia	6.82185118640997	1.72595231221072
did:plc:2wguwgmudsq3n7phyzjcfg5r	7.04948176279662	2.26954144363893
did:plc:2wi44bixw5sawrbh7sm5edkw	7.4089167003975	2.21758386653582
did:plc:2wmoegrzkm32u4sw6bnfmefe	7.47159922315686	1.84668619432572
did:plc:2wntmkjqkxusq743muo7sfh5	7.55532789358895	1.84548550745821
did:plc:2x274uc6xlswmxnse7ivzryd	6.49613007763442	1.95189460513866
did:plc:2x47lfaxdtixz4bvemfhwwwm	5.91893799527401	2.22676500171629
did:plc:2x7ptxgzav4ii3bbfquuaptk	6.82685876502892	1.84136194143326
did:plc:2xakxi6beuxzhh5myv2ur2zw	7.89223674013486	1.2441271032654
did:plc:2xawstckahxt7apsbfvkelbd	7.37352785740667	2.16348677741358
did:plc:2xcbvilihmodjueepqnhbghr	7.00478419773942	1.91560887865029
did:plc:2xlqd2qezihmx6iwrlh54m4a	6.83132270296356	1.91761924640277
did:plc:2xmyrlbajfevm6xebndvbyu4	7.54475248986034	1.60273240322327
did:plc:2xn6fwwms4qa4em6fpbkr3uq	7.11362425557673	2.00411701644509
did:plc:2xnvhdbnd7nqfxjyotg5bwrs	8.38740035013608	1.55056802801186
did:plc:2xr5ktxcklpm3mttvhrwqzuq	6.38253828029184	2.21344525126855
did:plc:2xrkpkfer6tj3q47msdzj53p	6.79652409711014	2.33801254161002
did:plc:2xt4eoxbdqstxqtapfaminsm	6.85028252375593	2.14644938630414
did:plc:2xtqrr5lfmlv4yrmqdt45d4c	7.88437298529057	2.30474692874568
did:plc:2ybomgululsjokm52sdaygh3	7.94323053454448	1.59224073814661
did:plc:2ydgdkbotxysqlnfzw4tylrc	8.01372119775339	2.01025162189772
did:plc:2yl7qipyvgqq753yaevod62v	6.18690615638864	1.85435705798141
did:plc:2yolquk23xmhjmy73n3emzxn	7.11946986031831	1.65580605959064
did:plc:2youpah7y4vykb4t2oyhpe2w	6.49863826368191	2.44890092431922
did:plc:2ystqc5jsj7aw2x4fdajo57w	8.07181216177329	1.51877729096524
did:plc:2ytdovdlpndfg2kau6awxncw	7.52501827846701	1.80831698535718
did:plc:2ytyon7uhamz56thrmpah4hr	6.78642557111151	0.919974909667762
did:plc:2z3ewzfjln36qh4tn2cumxdt	6.421797340676	2.91722762817624
did:plc:2z6vshttwxjo22ix7a6iocwr	8.17797934427573	1.46788527782281
did:plc:2z7dy3zzhzwomwrovnvwgceq	8.10343227800803	1.82501441504244
did:plc:2zf3fz6ddjzjwqzame6r2con	7.97206333239465	2.20719698044988
did:plc:2znylzwe25mmdvfph32ruyqa	7.54516489080101	1.95104494699657
did:plc:2zqgnhkmcxmmakttrtoufl7d	7.03657114267587	2.19591970073876
did:plc:322dnqtb5w25z2z5wc47gob4	6.6520111752488	1.90560967005469
did:plc:322rl6k3lgxthjbnmvovhqyq	6.90084712273918	1.89971031626411
did:plc:322ygozeeawpeqyeimz32zxd	6.84502486110273	1.71761588953819
did:plc:3272gdrjsuikiff7qsgokgas	7.30419458042659	2.08314860989824
did:plc:32gnfy5gudgqtavcss3yhnqx	7.42011607736238	1.627439132251
did:plc:32izcxjwrrqa4ticgp3rpmym	8.31774099476177	1.33495921183948
did:plc:32j7ybb3rqcdlkbsszgnio7l	7.18414314934204	1.71390844145602
did:plc:32kks7uirrqnxlgr2oukq5ve	8.00241619179165	2.00816427835414
did:plc:32lfkpzqdux54bpcc6gyyabu	7.85766488225885	1.94578948666163
did:plc:32n5iygmovwjhqlvvdu5rtru	7.22567430255612	1.89590592901379
