did	shape	rate
did:plc:34ond62penctkpkyldjytx2j	0.719633198603999	0.00337515887553929
did:plc:34pjzzjk3jnya32pylrjmn57	0.652617236498314	0.00223862972040315
did:plc:352oxvkuvcer45jngcnb5zyt	0.553292262133619	0.00244075430218809
did:plc:35d6in77nshk2eu6vxx2l5wn	0.711510312397274	0.00204315386850244
did:plc:35ebn33h5e3lslmtxlep36rx	0.778898165708665	0.00472955918550833
did:plc:35ij4z4ksgd5qaqf4ewtbzwg	0.726329712312143	0.00312558601898337
did:plc:35ju5iu7md5le7kygwkghvgd	0.770937693911419	0.0029611998811937
did:plc:35somxcmw5lj3s7hj6bcrf6u	0.64876420424629	0.00599694738840148
did:plc:35tb5kzbt5lnsiobqy5ld4li	0.529934344553623	0.00461230604462495
did:plc:3663noywofxjgvislqxudhjb	0.542763098373122	0.00398823725785018
did:plc:36cvl4iy533zr3ce6trwxqvl	0.847100182516773	0.00471679667698534
did:plc:36hbhlg73eqkifck34p5m3vw	0.68307870886425	0.00238739543623367
did:plc:36idptx4b2ywae363clurcfh	0.679194912795198	0.00457192308041253
did:plc:36kfgvcpcegf7gixnhagdmz6	0.724684525588183	0.0050652619132921
did:plc:36kv5exnfjv2zekw4nnommpp	0.714119596517558	0.00427349242632125
did:plc:36lzpsj5ghlz4zzd3yfrixbo	0.499829543258341	0.00256529926978105
did:plc:36nygk3ekgid5bghy7dgxtc4	0.633264839627111	0.0037349856111866
did:plc:36ob3vvtkszoiqo75zp6nfta	0.723703178359786	0.00409900974653297
did:plc:36p6v2womnmummquiu3qoz4v	0.536764799539828	0.00249794094801454
did:plc:36xm3b76cheqxsy477aha3md	0.56661965203546	0.00298252983924144
did:plc:37cmpxi4ne5nysb7mnb4k7yw	0.611414397871894	0.00249310036258222
did:plc:37h7isao3kpgwp3heeyokyrl	0.606283198849337	0.00360732415483706
did:plc:37hmw6ynwmmgdotmufwsdvje	0.508502690149445	0.00562852690638429
did:plc:37nxaeza3sjnzurxkptkk3wq	0.688050671449782	0.0050644889561307
did:plc:37tze2pjc6ydkn4z22f4bvws	0.627435873884945	0.00253366139518394
did:plc:37vvnt4vdcabfck42mjwonjq	0.45309473509131	0.00212867238775361
